timestamp,value,geometry,lng,lat
2021-01-02T08:19:14.073000+00:00,1900.2735595703125,POINT (86.35829246225839 21.76073110670785),86.35829246225839,21.76073110670785
2021-01-02T08:19:10.713000+00:00,1927.737548828125,POINT (86.81605521182487 21.75566826750214),86.81605521182487,21.75566826750214
2021-01-02T08:19:09.033000+00:00,1912.5159912109375,POINT (86.11224990841815 21.39674843975882),86.11224990841815,21.396748439758817
2021-01-02T08:19:06.513000+00:00,1921.220458984375,POINT (86.56883341819768 21.39188591890817),86.56883341819768,21.391885918908166
2021-01-02T08:19:20.792999+00:00,1910.8856201171875,POINT (86.14748238299674 22.12789268351695),86.14748238299674,22.12789268351695
2021-01-02T08:19:18.273001+00:00,1926.3492431640625,POINT (86.60527678502828 22.12389570507908),86.60527678502828,22.12389570507908
2021-01-02T08:19:15.753000+00:00,1906.0235595703125,POINT (85.9016922577886 21.7645263599544),85.9016922577886,21.7645263599544
2021-01-02T08:19:13.233000+00:00,1924.31982421875,POINT (87.52421922102687 22.11201979513053),87.52421922102687,22.112019795130525
2021-01-02T08:19:13.233000+00:00,1916.58984375,POINT (87.98525670826983 22.10412425722914),87.98525670826983,22.104124257229138
2021-01-02T08:19:10.713000+00:00,1926.5992431640625,POINT (87.27492629627403 21.74932912686856),87.27492629627403,21.74932912686856
2021-01-02T08:19:10.713000+00:00,1923.317626953125,POINT (87.73485067398605 21.74170557474449),87.73485067398605,21.741705574744493
2021-01-02T08:19:20.792999+00:00,1924.312744140625,POINT (87.31328574038191 22.48065694007483),87.31328574038191,22.48065694007483
2021-01-02T08:19:19.952999+00:00,1911.8577880859375,POINT (87.77442623488152 22.47379565237583),87.77442623488152,22.473795652375834
2021-01-02T08:19:15.753000+00:00,1926.544921875,POINT (87.06420735277301 22.11860761355478),87.06420735277301,22.118607613554783
2021-01-02T08:18:58.112999+00:00,1917.28125,POINT (86.07719643078177 20.661982292911),86.07719643078177,20.661982292911002
2021-01-02T08:18:54.754002+00:00,1917.3536376953125,POINT (86.53257507454451 20.65623995467802),86.53257507454451,20.656239954678018
2021-01-02T08:18:53.074001+00:00,1927.025634765625,POINT (85.83278859808065 20.29595696668214),85.83278859808065,20.29595696668214
2021-01-02T08:18:51.394001+00:00,1915.4171142578125,POINT (86.28698067803775 20.29036375236154),86.28698067803775,20.290363752361536
2021-01-02T08:19:05.673000+00:00,1915.4224853515625,POINT (85.8671527695536 21.03199515273359),85.8671527695536,21.031995152733593
2021-01-02T08:19:01.473000+00:00,1914.547607421875,POINT (86.3225459032995 21.02730799313916),86.3225459032995,21.027307993139164
2021-01-02T08:19:01.473000+00:00,1930.772705078125,POINT (85.62300452534781 20.6665190526459),85.62300452534781,20.666519052645903
2021-01-02T08:18:48.874001+00:00,1904.7398681640625,POINT (82.40538947339007 18.46737423489018),82.40538947339007,18.467374234890176
2021-01-02T08:18:46.354000+00:00,1911.8802490234375,POINT (82.84636434709344 18.46737774212487),82.84636434709344,18.467377742124874
2021-01-02T08:18:43.834000+00:00,1944.501953125,POINT (82.1732565060078 18.09852656798905),82.1732565060078,18.098526567989055
2021-01-02T08:18:51.394001+00:00,1910.3485107421875,POINT (82.1977447715246 18.83480447504881),82.1977447715246,18.834804475048806
2021-01-02T08:18:51.394001+00:00,1916.949462890625,POINT (82.63852235022574 18.83593811421875),82.63852235022574,18.835938114218752
2021-01-02T08:18:48.034000+00:00,1916.385986328125,POINT (81.96597693586394 18.46635643172944),81.96597693586394,18.466356431729444
2021-01-02T08:18:43.834000+00:00,1925.7724609375,POINT (83.52466111897758 18.83508170321595),83.52466111897758,18.83508170321595
2021-01-02T08:18:42.993999+00:00,1918.8118896484375,POINT (83.96993152677967 18.83307052836067),83.96993152677967,18.833070528360672
2021-01-02T08:18:40.473999+00:00,1915.439208984375,POINT (83.28885738785064 18.46635626825112),83.28885738785064,18.466356268251122
2021-01-02T08:18:40.473999+00:00,1899.6875,POINT (83.73282339764228 18.46429953148763),83.73282339764228,18.464299531487626
2021-01-02T08:18:50.554001+00:00,1912.250244140625,POINT (83.31631240023913 19.20433364395979),83.31631240023913,19.204333643959785
2021-01-02T08:18:48.034000+00:00,1917.005615234375,POINT (83.76144824365804 19.20342590318621),83.76144824365804,19.203425903186208
2021-01-02T08:18:46.354000+00:00,1914.33154296875,POINT (83.08084275918871 18.83603411401618),83.08084275918871,18.836034114016176
2021-01-02T08:18:37.953999+00:00,1926.8204345703125,POINT (83.05403887500484 18.09729870679665),83.05403887500484,18.097298706796654
2021-01-02T08:19:01.473000+00:00,1900.5223388671875,POINT (81.5509925708043 19.19735578497687),81.5509925708043,19.197355784976867
2021-01-02T08:18:58.952999+00:00,1922.282470703125,POINT (81.9899499025757 19.20066906331594),81.9899499025757,19.200669063315935
2021-01-02T08:18:57.273998+00:00,1911.374755859375,POINT (81.32099239053835 18.82946935230651),81.32099239053835,18.829469352306507
2021-01-02T08:18:54.754002+00:00,1908.6741943359375,POINT (81.75855385966827 18.83264436887131),81.75855385966827,18.832644368871307
2021-01-02T08:19:08.193000+00:00,1898.9727783203125,POINT (81.34329838422208 19.56045699042627),81.34329838422208,19.560456990426275
2021-01-02T08:19:08.193000+00:00,1913.81787109375,POINT (81.78201017562179 19.56493377969419),81.78201017562179,19.56493377969419
2021-01-02T08:19:03.993000+00:00,1919.970703125,POINT (81.11368858514625 19.19301637630848),81.11368858514625,19.19301637630848
2021-01-02T08:18:59.792999+00:00,1921.5960693359375,POINT (82.66429592018741 19.57072700527392),82.66429592018741,19.57072700527392
2021-01-02T08:18:57.273998+00:00,1905.1741943359375,POINT (83.10778250817354 19.57201955097922),83.10778250817354,19.572019550979217
2021-01-02T08:18:55.594002+00:00,1916.0350341796875,POINT (82.43051815819406 19.20294417180639),82.43051815819406,19.20294417180639
2021-01-02T08:18:53.074001+00:00,1905.932861328125,POINT (82.87265384162278 19.20416945201841),82.87265384162278,19.204169452018412
2021-01-02T08:19:07.353000+00:00,1917.5118408203125,POINT (82.45577430638011 19.93567240806906),82.4557743063801,19.935672408069063
2021-01-02T08:19:04.833000+00:00,1914.8856201171875,POINT (82.89907673788892 19.9381045308285),82.89907673788892,19.938104530828497
2021-01-02T08:19:02.313000+00:00,1920.2943115234375,POINT (82.22235707012537 19.56836116562835),82.22235707012537,19.568361165628346
2021-01-02T08:18:46.354000+00:00,1917.206787109375,POINT (81.2987986682427 18.09579051595519),81.2987986682427,18.095790515955187
2021-01-02T08:18:46.354000+00:00,1913.73095703125,POINT (81.73521568513425 18.09764859790255),81.73521568513425,18.09764859790255
2021-01-02T08:18:46.354000+00:00,1924.1527099609375,POINT (81.07044093497159 17.7270580368536),81.07044093497159,17.7270580368536
2021-01-02T08:18:45.514000+00:00,1925.61767578125,POINT (81.50546191367602 17.72872953614334),81.50546191367602,17.728729536143337
2021-01-02T08:18:53.914001+00:00,1919.7452392578125,POINT (81.09201029195688 18.46132259668035),81.09201029195688,18.46132259668035
2021-01-02T08:18:50.554001+00:00,1915.6942138671875,POINT (81.52816985623974 18.46433540481786),81.52816985623974,18.46433540481786
2021-01-02T08:18:51.394001+00:00,1919.3953857421875,POINT (80.86404679630485 18.09296363860653),80.86404679630485,18.092963638606527
2021-01-02T08:18:43.834000+00:00,1926.0009765625,POINT (84.65596435895793 19.1983534241176),84.65596435895793,19.198353424117602
2021-01-02T08:18:39.633999+00:00,1919.357177734375,POINT (84.41660707750636 18.82999067009062),84.41660707750636,18.829990670090616
2021-01-02T08:18:48.874001+00:00,1922.6470947265625,POINT (84.44707086492915 19.56934624479919),84.44707086492915,19.56934624479919
2021-01-02T08:18:47.194000+00:00,1935.8560791015625,POINT (84.89628549676564 19.56623665381744),84.89628549676564,19.56623665381744
2021-01-02T08:18:45.514000+00:00,1921.063232421875,POINT (84.20801476419426 19.20143581763181),84.20801476419426,19.201435817631815
2021-01-02T08:18:49.714001+00:00,1931.779296875,POINT (85.58932583800153 19.92928047651513),85.58932583800153,19.92928047651513
2021-01-02T08:20:07.832000+00:00,1905.4461669921875,POINT (82.58400102088058 23.54912178128009),82.58400102088058,23.549121781280093
2021-01-02T08:19:59.431999+00:00,1912.395751953125,POINT (83.03322783175585 23.55732851196976),83.03322783175585,23.55732851196976
2021-01-02T08:19:58.591999+00:00,1913.0521240234375,POINT (82.34731213402802 23.18767548477425),82.34731213402802,23.187675484774246
2021-01-02T08:19:56.911999+00:00,1907.7752685546875,POINT (82.79514753691548 23.19594726456015),82.79514753691548,23.195947264560147
2021-01-02T08:20:09.512000+00:00,1915.3795166015625,POINT (82.82172167962263 23.90979561342819),82.82172167962263,23.90979561342819
2021-01-02T08:20:07.832000+00:00,1898.811767578125,POINT (82.1363725074727 23.53965991137338),82.1363725074727,23.53965991137338
2021-01-02T08:19:58.591999+00:00,1869.2921142578125,POINT (84.17809372972073 23.93025041711297),84.17809372972073,23.930250417112973
2021-01-02T08:20:00.272000+00:00,1867.352783203125,POINT (83.48400599465732 23.56426564523932),83.48400599465732,23.564265645239324
2021-01-02T08:19:54.391998+00:00,1904.990478515625,POINT (83.93628747129928 23.56991920853339),83.93628747129928,23.569919208533392
2021-01-02T08:20:11.192000+00:00,1921.9349365234375,POINT (83.512458901614 24.27765241804341),83.512458901614,24.277652418043413
2021-01-02T08:20:06.992000+00:00,1913.1513671875,POINT (83.965952841752 24.28433576171883),83.965952841752,24.284335761718825
2021-01-02T08:19:47.672001+00:00,1921.305908203125,POINT (82.32206544777031 22.47097372319989),82.32206544777031,22.470973723199887
2021-01-02T08:19:46.832001+00:00,1914.0150146484375,POINT (82.08706640024607 22.10747340216227),82.08706640024607,22.10747340216227
2021-01-02T08:19:40.112999+00:00,1899.33642578125,POINT (82.53231720339001 22.11461438954442),82.53231720339001,22.114614389544425
2021-01-02T08:19:54.391998+00:00,1904.791015625,POINT (82.11165634202682 22.8255021866075),82.11165634202682,22.825502186607498
2021-01-02T08:19:53.551998+00:00,1904.8375244140625,POINT (82.55809292579484 22.83381372206201),82.55809292579484,22.833813722062008
2021-01-02T08:19:45.992001+00:00,1883.572021484375,POINT (83.45569890280832 22.84675690499115),83.45569890280832,22.846756904991146
2021-01-02T08:19:43.472000+00:00,1898.60400390625,POINT (83.90677414179993 22.85136111049721),83.90677414179993,22.85136111049721
2021-01-02T08:19:45.152000+00:00,1903.6143798828125,POINT (83.21692077842957 22.4840173169061),83.21692077842957,22.484017316906105
2021-01-02T08:19:39.272999+00:00,1887.505859375,POINT (83.66665281868903 22.4887074427476),83.66665281868903,22.488707442747597
2021-01-02T08:19:52.712002+00:00,1906.3712158203125,POINT (83.2445554115917 23.20297326496758),83.2445554115917,23.202973264967582
2021-01-02T08:19:50.192001+00:00,1904.0234375,POINT (83.69548847144394 23.2087395134873),83.69548847144394,23.2087395134873
2021-01-02T08:20:22.112000+00:00,1919.440673828125,POINT (81.71403895433932 24.2378937694347),81.71403895433932,24.237893769434695
2021-01-02T08:20:18.752001+00:00,1906.748291015625,POINT (82.16121586170058 24.24975734793101),82.16121586170058,24.249757347931006
2021-01-02T08:20:25.472000+00:00,1918.88134765625,POINT (81.50265619085343 24.58409413936233),81.50265619085343,24.584094139362332
2021-01-02T08:20:22.112000+00:00,1910.769775390625,POINT (81.94958836367429 24.59716830484317),81.9495883636743,24.59716830484317
2021-01-02T08:20:23.792000+00:00,1921.339599609375,POINT (81.26855687170287 24.22477365281431),81.26855687170287,24.224773652814314
2021-01-02T08:20:22.952000+00:00,1896.4248046875,POINT (82.84843283162786 24.61945976290474),82.84843283162786,24.619459762904743
2021-01-02T08:20:18.752001+00:00,1913.30859375,POINT (82.61004250030661 24.26034851571627),82.6100425003066,24.260348515716267
2021-01-02T08:20:10.352000+00:00,1911.0733642578125,POINT (83.06047263364705 24.26965185369517),83.06047263364705,24.269651853695166
2021-01-02T08:20:23.792000+00:00,1911.2115478515625,POINT (82.63621838595549 24.96731106531495),82.63621838595549,24.96731106531495
2021-01-02T08:20:24.632000+00:00,1926.4935302734375,POINT (83.08785809895703 24.97768970086611),83.08785809895703,24.977689700866108
2021-01-02T08:20:00.272000+00:00,1910.55615234375,POINT (81.90109539084051 23.17817236784518),81.90109539084051,23.17817236784518
2021-01-02T08:19:58.591999+00:00,1907.1400146484375,POINT (81.22374312246151 22.80527126782563),81.22374312246151,22.805271267825628
2021-01-02T08:20:01.112000+00:00,1897.3289794921875,POINT (81.66685830467152 22.81598308668865),81.66685830467152,22.815983086688654
2021-01-02T08:19:45.152000+00:00,1917.5177001953125,POINT (85.7594488193152 23.57943645317862),85.7594488193152,23.57943645317862
2021-01-02T08:19:42.632000+00:00,1920.9052734375,POINT (86.21848972707474 23.57848099819927),86.21848972707474,23.578480998199268
2021-01-02T08:19:40.112999+00:00,1894.2935791015625,POINT (85.51348963439472 23.21894511723705),85.51348963439472,23.218945117237052
2021-01-02T08:19:39.272999+00:00,1909.5804443359375,POINT (85.97130247661086 23.21822087404723),85.97130247661086,23.21822087404723
2021-01-02T08:19:55.231998+00:00,1899.1781005859375,POINT (85.54733955079941 23.93882118837807),85.5473395507994,23.938821188378068
2021-01-02T08:19:50.192001+00:00,1904.9119873046875,POINT (86.00637588592454 23.93897840848425),86.00637588592454,23.938978408484253
2021-01-02T08:19:49.352001+00:00,1896.630615234375,POINT (85.30165549668398 23.57904646834881),85.30165549668398,23.579046468348807
2021-01-02T08:19:45.992001+00:00,1904.912841796875,POINT (86.92805864074919 23.93517553716666),86.92805864074919,23.935175537166664
2021-01-02T08:19:43.472000+00:00,1897.16943359375,POINT (87.39059468237193 23.93119502691354),87.39059468237193,23.931195026913535
2021-01-02T08:19:40.952999+00:00,1916.9288330078125,POINT (86.67872416244543 23.57616946344205),86.67872416244543,23.57616946344205
2021-01-02T08:19:38.432999+00:00,1905.8240966796875,POINT (87.14009717051167 23.57249182957047),87.14009717051167,23.572491829570474
2021-01-02T08:19:51.872002+00:00,1892.16845703125,POINT (86.71573099442892 24.29603300584711),86.71573099442892,24.296033005847107
2021-01-02T08:19:50.192001+00:00,1891.40966796875,POINT (87.17833438891972 24.29313736301207),87.17833438891972,24.293137363012068
2021-01-02T08:19:47.672001+00:00,1906.6934814453125,POINT (86.46663383171501 23.93776670068976),86.46663383171501,23.937766700689764
2021-01-02T08:19:29.193001+00:00,1904.26806640625,POINT (85.47981286585062 22.4949596390875),85.47981286585062,22.4949596390875
2021-01-02T08:19:26.673000+00:00,1912.48681640625,POINT (85.93640838254856 22.49333710338001),85.93640838254856,22.493337103380014
2021-01-02T08:19:24.993000+00:00,1907.84326171875,POINT (85.2355172460619 22.13205077004566),85.2355172460619,22.13205077004566
2021-01-02T08:19:22.473000+00:00,1902.64599609375,POINT (85.69087816043501 22.1306077686112),85.690878160435,22.130607768611195
2021-01-02T08:19:37.592999+00:00,1890.7039794921875,POINT (85.26850166331539 22.85754991097966),85.26850166331539,22.857549910979664
2021-01-02T08:19:34.233002+00:00,1901.450439453125,POINT (85.72507570473611 22.85703178466936),85.72507570473611,22.857031784669363
2021-01-02T08:19:31.712999+00:00,1911.1435546875,POINT (85.0244880699189 22.49529677892394),85.0244880699189,22.49529677892394
2021-01-02T08:19:29.193001+00:00,1926.20849609375,POINT (86.64190656518008 22.85205819777801),86.64190656518008,22.85205819777801
2021-01-02T08:19:27.513000+00:00,1927.1455078125,POINT (87.10205531182395 22.84758288061702),87.10205531182395,22.84758288061702
2021-01-02T08:19:24.993000+00:00,1926.7440185546875,POINT (86.39422171724489 22.49041885736854),86.39422171724489,22.490418857368535
2021-01-02T08:19:22.473000+00:00,1929.1480712890625,POINT (86.85319906272244 22.48619517597855),86.85319906272244,22.48619517597855
2021-01-02T08:19:35.912998+00:00,1926.208984375,POINT (86.43033504397576 23.21616402998874),86.43033504397576,23.216164029988736
